country,date_posted,title,url,bdesc,crawl_time
Republic of Türkiye,1 hour ago,Inquiry for McQuay Air-Compressor Star/Delta Starter Parts with Customized Packaging,https://www.tradewheel.com/buyers/inquiry-for-mcquay-air-compressor-stardelta-starter-parts-with/987862/,"Hello, We are looking for the Star/Delta starter component (or the related electrical motor part) for the compressor below. Compressor Information * Brand: McQuay * Model: LSA1920S1YA * Serial No.: C-12511 * Motor Style: 3371001467 * Vol...",2026-06-15 22:11:18
Qatar,1 hour ago,Buying WSJ-M3 Mach3 Wireless Handwheel Receiver for CNC Milling Machine,https://www.tradewheel.com/buyers/buying-wsj-m3-mach3-wireless-handwheel-receiver-for-cnc/987860/,"I have lost the wireless handwheel receiver, can i buy the receiver only? I have the same hand model ( wsj-m3 )",2026-06-15 22:11:18
Tanzania,1 hour ago,Bulk Purchase Inquiry for PVC Plastic Marine Boards CIF Zanzibar,https://www.tradewheel.com/buyers/bulk-purchase-inquiry-for-pvc-plastic-marine-boards/987858/,Looking for PVC PLASTIC MARINE BOARDS used for construction purposes cif to Zanzibar quantity is 50 CONTAINERS,2026-06-15 22:11:18
Netherlands,1 hour ago,Sourcing Agricultural Commodities for International Trade,https://www.tradewheel.com/buyers/sourcing-agricultural-commodities-for-international-trade/987856/,"Green Apple Capital Consulting Limited is seeking to establish relationships with reputable producers, exporters, manufacturers, and trading companies involved in the supply of agricultural commodities for international markets. We are interested...",2026-06-15 22:11:18
Ghana,2 hours ago,Buying Coconut Shell Charcoal – 25-30 Tons from Ghana to Nigeria,https://www.tradewheel.com/buyers/buying-coconut-shell-charcoal-25-30-tons-from/987854/,"Need to buy 25 or 30 tons of coconut shell charcoal from Ghana to Nigeria, need details please (price transportation, Documents, total cost per ton, Thanks",2026-06-15 22:11:18
South Africa,2 hours ago,Bulk Purchase Inquiry for ICUMSA 45 Sugar – 100000 MT Needed,https://www.tradewheel.com/buyers/bulk-purchase-inquiry-for-icumsa-45-sugar/987853/,"Looking for ICUMSA- 45, sugar. Delivery: OTG - Miami Quantity: 100000 MT Target price: $1050 per MT Thank you for your time",2026-06-15 22:11:18
Germany,2 hours ago,"Purchase Inquiry for Organic Matcha Powder, 250g, Grade A+",https://www.tradewheel.com/buyers/purchase-inquiry-for-organic-matcha-powder-250g-grade/987848/,I'm looking for Matcha Powder Organic. Product specifications: ·Function: Excellent Health Care Function ·Material: Dry Herbal Tea ·Weight: 250g ·Grade: A+ ·Dried/Fresh: Dried Form,2026-06-15 22:11:18
Liberia,2 hours ago,Inquiry for Price of 12mm and 10mm Steel Rebars,https://www.tradewheel.com/buyers/inquiry-for-price-of-12mm-and-10mm-steel/987844/,"Hi I am Rufus from Liberia I want to know the price of 12 and 10 mm rebar, the location of your company",2026-06-15 22:11:18
France,2 hours ago,Urgent Purchase Inquiry for Spandex Fabrics,https://www.tradewheel.com/buyers/urgent-purchase-inquiry-for-spandex-fabrics/987843/,"Hello, We are looking to buy spandex fabrics. Kindly share product details, pricing and delivery timelines.",2026-06-15 22:11:18
Brazil,2 hours ago,Inquiry for Rainwater Harvesting System Details for Purchase Evaluation,https://www.tradewheel.com/buyers/inquiry-for-rainwater-harvesting-system-details-for-purchase/987841/,Hi We are a pioneer company in the Brazilian market and a specialist in the green economy that for the last 18 years has offered its customers access to the best solutions for the water management of their projects. Looking for your product and sy...,2026-06-15 22:11:18
